CodEstacao,NomeEstacao,Bacia,SubBacia,Operadora,Responsavel,Municipio-UF,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEstacao
39450200,PCH PEDRA FURADA BARRAMENTO,3,39,00602 - PEDRA FURADA - Pedra Furada Energia S.A,00602 - PEDRA FURADA - Pedra Furada Energia S.A,RIBEIRÃO-PE,-8.51830,-35.48920,173.00,39720000,RIO SIRINHAEM,Setor Elétrico,Ativo
39450400,PCH PEDRA FURADA JUSANTE,3,39,00602 - PEDRA FURADA - Pedra Furada Energia S.A,00602 - PEDRA FURADA - Pedra Furada Energia S.A,RIBEIRÃO-PE,-8.52220,-35.48470,115.00,39720000,RIO SIRINHAEM,Setor Elétrico,Ativo
39450500,GAMELEIRA,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,GAMELEIRA-PE,-8.58610,-35.38830,0.00,39720000,RIO SIRINHAEM,RHN,Ativo
39450550,BARRA DE GUABIRABA,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,BARRA DE GUABIRABA-PE,-8.41970,-35.66110,0.00,39720000,RIO SIRINHAEM,RHN,Ativo
39480100,PCH LUIZ DIAS LINS BARRAMENTO,3,39,00329 - BRENNAND - Brennand Energia Manopla S.A,00329 - BRENNAND - Brennand Energia Manopla S.A,RIO FORMOSO-PE,-8.64970,-35.21500,52.00,39720000,RIO SIRINHAEM,Setor Elétrico,Ativo
39480300,PCH LUIZ DIAS LINS JUSANTE,3,39,00329 - BRENNAND - Brennand Energia Manopla S.A,00329 - BRENNAND - Brennand Energia Manopla S.A,RIO FORMOSO-PE,-8.64780,-35.20970,45.00,39720000,RIO SIRINHAEM,Setor Elétrico,Ativo
39489900,CGH GINDAI BARRAMENTO,3,39,00198 - TRAPICHE - Usina Trapiche S.A.,00198 - TRAPICHE - Usina Trapiche S.A.,RIO FORMOSO-PE,-8.62890,-35.19670,27.20,39720000,RIO SIRINHAEM,Setor Elétrico,Ativo
39490000,CGH GINDAI JUSANTE,3,39,00198 - TRAPICHE - Usina Trapiche S.A.,00198 - TRAPICHE - Usina Trapiche S.A.,RIO FORMOSO-PE,-8.62720,-35.19580,8.50,39720000,RIO SIRINHAEM,Setor Elétrico,Ativo
39490530,AÇUDE GURJÃO,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,CAPOEIRAS-PE,-8.64280,-36.58030,0.00,39740000,RIO UNA,Açudes Semiárido,Ativo
39522100,DUAS UNAS,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,JABOATÃO DOS GUARARAPES-PE,-8.11170,-35.01330,0.00,39522000,RIO DUAS UNAS,RHN,Ativo
39530000,CACHOEIRINHA,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,CACHOEIRINHA-PE,-8.48390,-36.23310,531.00,39740000,RIO UNA,RHN,Ativo
39540550,BATATEIRAS,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,BELÉM DE MARIA-PE,-8.53970,-35.85080,418.00,39740000,RIO UNA,RHN,Ativo
39540610,AÇUDE BREJO DOS COELHOS,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,SÃO CAETANO-PE,-8.38610,-36.07250,0.00,39762600,RIACHO DO BREJO,RHN,Ativo
39540610,AÇUDE BREJO DOS COELHOS,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,SÃO CAETANO-PE,-8.38610,-36.07250,0.00,39762600,RIACHO DO BREJO,Açudes Semiárido,Ativo
39540620,AÇUDE BREJO DO BURACO,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,ALTINHO-PE,-8.39530,-36.06530,0.00,39762600,RIACHO DO BREJO,Açudes Semiárido,Ativo
39540630,AÇUDE POÇO DE AREIA,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,BEZERROS-PE,-8.35440,-35.80500,0.00,39555000,RIACHO POÇO DE AREIA,Açudes Semiárido,Ativo
39540635,AÇUDE CAJARANA,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,CAPOEIRAS-PE,-8.78420,-36.52470,0.00,39760500,RIO SÃO PEDRO,Açudes Semiárido,Ativo
39540640,AÇUDE CAIANINHA,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,SÃO JOAQUIM DO MONTE-PE,-8.44170,-35.80750,0.00,39618000,RIACHO CAIANINHA,Açudes Semiárido,Ativo
39540650,AÇUDE DO PRATA,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,SÃO JOAQUIM DO MONTE-PE,-8.52420,-35.83670,0.00,39740000,RIO UNA,Açudes Semiárido,Ativo
39540670,AÇUDE SÃO JACKES,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,CANHOTINHO-PE,-8.80170,-36.15780,0.00,39623000,RIACHO TAMBORIM,Açudes Semiárido,Ativo
39540680,AÇUDE PAU FERRO,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00001 - ANA - Agência Nacional de Águas ,QUIPAPA-PE,-8.83830,-36.12000,0.00,39622000,RIACHO DAS PAIXÕES,Açudes Semiárido,Ativo
39540750,SÃO BENEDITO DO SUL,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,SÃO BENEDITO DO SUL-PE,-8.81610,-35.93390,0.00,39741000,RIO PIRANGI,RHN,Ativo
39541010,BELÉM DE MARIA,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,BELÉM DE MARIA-PE,-8.62470,-35.84140,225.00,39740900,RIO PANELAS,RHN,Ativo
39550000,CATENDE,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,CATENDE-PE,-8.67860,-35.72330,0.00,39741000,RIO PIRANGI,RHN,Ativo
39560000,PALMARES,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,PALMARES-PE,-8.67940,-35.57690,112.00,39740000,RIO UNA,RHN,Ativo
39570300,AÇUDE MUNDAÚ,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00104 - CPRH-PE - Companhia Pernambucana do Meio Ambiente,GARANHUNS-PE,-8.94530,-36.49080,0.00,39762000,RIO MUNDAÚ,Açudes Semiárido,Ativo
39570800,AÇUDE INHUMAS,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00104 - CPRH-PE - Companhia Pernambucana do Meio Ambiente,GARANHUNS-PE,-8.99030,-36.38280,0.00,39419000,RIO INHUMAS,Açudes Semiárido,Ativo
39570900,AÇUDE MUNDAU II (Cajueiro),3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00104 - CPRH-PE - Companhia Pernambucana do Meio Ambiente,GARANHUNS-PE,-8.99060,-36.47170,0.00,39762000,RIO MUNDAÚ,Açudes Semiárido,Ativo
39571000,SÍTIO CACHOEIRA,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,MARAIAL-PE,-8.89670,-35.76780,150.00,39742000,RIO JACUIPE,RHN,Ativo
39575000,CANHOTINHO,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,CANHOTINHO-PE,-8.88250,-36.21860,511.00,39762300,RIO CANHOTO,RHN,Ativo
39580000,JACUÍPE,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,JACUÍPE-AL,-8.84110,-35.44690,61.00,39742000,RIO JACUIPE,RHN,Ativo
39590000,BARREIROS,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,BARREIROS-PE,-8.79920,-35.20500,0.00,39740000,RIO UNA,RHN,Ativo
39622000,PORTO CALVO,3,39,00121 - SEMARH-AL - SEMARH-AL,00121 - SEMARH-AL - SEMARH-AL,PORTO CALVO-AL,-9.01060,-35.43530,0.00,39753500,RIO MANGUABA,RHN,Ativo
39690000,CORRENTES,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,CORRENTES-PE,-9.13220,-36.32310,0.00,39762000,RIO MUNDAÚ,RHN,Ativo
39700000,SANTANA DO MUNDAÚ,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,SANTANA DO MUNDAU-AL,-9.16780,-36.21750,0.00,39762000,RIO MUNDAÚ,RHN,Ativo
39715000,PALMEIRINA,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,PALMEIRINA-PE,-9.00190,-36.32640,527.00,39419000,RIO INHUMAS,RHN,Ativo
39720000,SÃO JOSÉ DA LAJE,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,SÃO JOSÉ DA LAJE-AL,-9.00420,-36.05110,256.00,39762300,RIO CANHOTO,RHN,Ativo
39740000,UNIÃO DOS PALMARES,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,UNIÃO DOS PALMARES-AL,-9.15440,-36.03580,0.00,39762000,RIO MUNDAÚ,RHN,Ativo
39740000,UNIÃO DOS PALMARES,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,UNIÃO DOS PALMARES-AL,-9.15440,-36.03580,0.00,39762000,RIO MUNDAÚ,Açudes Semiárido,Ativo
39744100,CARIMÃ,3,39,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,00230 - APAC-PE - Agência Pernambucana de Águas e Clima,BARREIROS-PE,-8.82500,-35.22920,0.00,39744000,RIO CARIMÃ,RHN,Ativo
39760000,MURICI - PONTE,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,MURICI-AL,-9.31360,-35.94970,82.00,39762000,RIO MUNDAÚ,RHN,Ativo
39770000,FAZENDA BOA FORTUNA,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,RIO LARGO-AL,-9.46720,-35.85970,42.00,39762000,RIO MUNDAÚ,Açudes Semiárido,Ativo
39770000,FAZENDA BOA FORTUNA,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,RIO LARGO-AL,-9.46720,-35.85970,42.00,39762000,RIO MUNDAÚ,RHN,Ativo
39800010,BREJÃO,3,39,00121 - SEMARH-AL - SEMARH-AL,00121 - SEMARH-AL - SEMARH-AL,BREJÃO-PE,-9.03940,-36.59830,0.00,39762010,RIACHO SECO,RHN,Ativo
39800010,BREJÃO,3,39,00121 - SEMARH-AL - SEMARH-AL,00121 - SEMARH-AL - SEMARH-AL,BREJÃO-PE,-9.03940,-36.59830,0.00,39762010,RIACHO SECO,Inpe/Sivam(desativadas),Ativo
39810000,AÇUDE CAÇAMBA,3,39,00121 - SEMARH-AL - SEMARH-AL,00001 - ANA - Agência Nacional de Águas ,QUEBRANGULO-AL,-9.27500,-36.39110,0.00,39810000,RIO PARAÍBA,Açudes Semiárido,Ativo
39830000,AÇUDE CARANGUEJA,3,39,00121 - SEMARH-AL - SEMARH-AL,00001 - ANA - Agência Nacional de Águas ,QUEBRANGULO-AL,-9.30360,-36.47690,0.00,39810000,RIO PARAÍBA,Açudes Semiárido,Ativo
39852010,VILA SÃO FRANCISCO,3,39,00121 - SEMARH-AL - SEMARH-AL,00121 - SEMARH-AL - SEMARH-AL,QUEBRANGULO-AL,-9.36560,-36.41940,354.00,39810000,RIO PARAÍBA,Inpe/Sivam(desativadas),Ativo
39852010,VILA SÃO FRANCISCO,3,39,00121 - SEMARH-AL - SEMARH-AL,00121 - SEMARH-AL - SEMARH-AL,QUEBRANGULO-AL,-9.36560,-36.41940,354.00,39810000,RIO PARAÍBA,RHN,Ativo
39855000,PAULO JACINTO,3,39,00121 - SEMARH-AL - SEMARH-AL,00121 - SEMARH-AL - SEMARH-AL,PAULO JACINTO-AL,-9.36860,-36.37470,0.00,39810000,RIO PARAÍBA,RHN,Ativo
39860000,VIÇOSA,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,VIÇOSA-AL,-9.37920,-36.24920,212.00,39810000,RIO PARAÍBA,RHN,Ativo
39863000,CAJUEIRO,3,39,00121 - SEMARH-AL - SEMARH-AL,00121 - SEMARH-AL - SEMARH-AL,CAJUEIRO-AL,-9.37560,-36.16080,0.00,39810000,RIO PARAÍBA,RHN,Ativo
39863500,CGH ORIENTAL MONTANTE,3,39,00667 - SERRA GRANDE - Usina Serra Grande S.A,00667 - SERRA GRANDE - Usina Serra Grande S.A,CANHOTINHO-PE,-8.98310,-36.15610,394.00,39418000,RIACHO DO ,Setor Elétrico,Ativo
39863600,CGH ORIENTAL BARRAMENTO,3,39,00667 - SERRA GRANDE - Usina Serra Grande S.A,00667 - SERRA GRANDE - Usina Serra Grande S.A,CANHOTINHO-PE,-8.99560,-36.12440,380.00,39418000,RIACHO DO ,Setor Elétrico,Ativo
39866000,CAPELA,3,39,00121 - SEMARH-AL - SEMARH-AL,00121 - SEMARH-AL - SEMARH-AL,CAPELA-AL,-9.38890,-36.11000,0.00,39811005,RIO PARAIBINHA,RHN,Ativo
39870000,ATALAIA,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ATALAIA-AL,-9.50670,-36.02280,54.00,39810000,RIO PARAÍBA,Inpe/Sivam(desativadas),Ativo
39870000,ATALAIA,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ATALAIA-AL,-9.50670,-36.02280,54.00,39810000,RIO PARAÍBA,RHN,Ativo
39950000,FAZENDA SÃO PEDRO,3,39,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ANADIA-AL,-9.68580,-36.28530,95.00,39820000,RIO SÃO MIGUEL,RHN,Ativo
39964000,AÇUDE BÁLSAMO,3,39,00121 - SEMARH-AL - SEMARH-AL,00001 - ANA - Agência Nacional de Águas ,BOM CONSELHO-PE,-9.31670,-36.64310,0.00,39813000,RIACHO DOCE,Açudes Semiárido,Ativo
39971000,AÇUDE CORURIPE,3,39,00121 - SEMARH-AL - SEMARH-AL,00001 - ANA - Agência Nacional de Águas ,TEOTÔNIO VILELA-AL,-10.03030,-36.30530,0.00,39850000,RIO CORURIPÊ,Açudes Semiárido,Ativo
40053100,BARRA DO RIO SÃO MIGUEL,4,40,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,RIACHINHO-MG,-16.04690,-46.03080,489.00,40152000,RIO SÃO MIGUEL ,RHN,Ativo
40081000,CGH DORNELES MONTANTE 2,4,40,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,PASSA TEMPO-MG,-20.59440,-44.51580,853.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40090000,CGH DORNELES MONTANTE 1,4,40,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,PASSA TEMPO-MG,-20.57170,-44.53580,830.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40100000,PORTO DAS ANDORINHAS,4,40,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ABAETÉ-MG,-19.28140,-45.27530,532.00,40001000,RIO SÃO FRANCISCO,RHN,Ativo
40100001,UHE TRÊS MARIAS PORTO DAS ANDORINHAS,4,40,01068 - TRÊS MARIAS - CEMIG Geração Três Marias S.A.,01068 - TRÊS MARIAS - CEMIG Geração Três Marias S.A.,ABAETÉ-MG,-19.28140,-45.29530,0.00,40001000,RIO SÃO FRANCISCO,Setor Elétrico,Ativo
40100100,BARRA DO PARÁ,4,40,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,MARTINHO CAMPOS-MG,-19.20830,-45.14080,417.00,40200000,RIO PARÁ,RHN,Ativo
40109000,CGH DORNELES BARRAMENTO,4,40,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,PASSA TEMPO-MG,-20.54690,-44.53860,824.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40109800,CGH DORNELES JUSANTE,4,40,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,PASSA TEMPO-MG,-20.54670,-44.54580,803.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40124000,CGH MARIA CÉLIA MAUAD NOTINI BARRAMENTO,4,40,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,PASSA TEMPO-MG,-20.53780,-44.56470,808.00,40215000,RB DA BARRA / ENGENHO / CUR.RECREI,Setor Elétrico,Ativo
40125000,CGH MARIA CÉLIA MAUAD NOTINI JUSANTE,4,40,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,00699 - FERLIG - Ferro Liga Ltda.-FERLIG,PASSA TEMPO-MG,-20.53970,-44.56030,789.00,40215000,RB DA BARRA / ENGENHO / CUR.RECREI,Setor Elétrico,Ativo
40127000,UHE CAJURU MONTANTE,4,40,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,CARMÓPOLIS DE MINAS-MG,-20.50720,-44.54220,0.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40130002,UHE CAJURU PONTE DOS VILELAS,4,40,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,ITAGUARA-MG,-20.40530,-44.62830,786.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40151080,UHE CAJURU BARRAMENTO,4,40,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,CARMO DO CAJURU-MG,-20.23940,-44.75390,0.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40152000,UHE CAJURU JUSANTE,4,40,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,CARMO DO CAJURU-MG,-20.18110,-44.79390,0.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40154080,PCH GAFANHOTO BARRAMENTO,4,40,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,DIVINÓPOLIS-MG,-20.10360,-44.84360,0.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40185010,PARI,4,40,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,DIVINÓPOLIS-MG,-20.18500,-40.89360,704.00,40220000,RIO ITAPECIRICA,RHN,Ativo
40291000,PCH CAIXÃO BARRAMENTO,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,ITAÚNA-MG,-20.06110,-44.60690,804.00,40222000,RIO SÃO JOÃO ,Setor Elétrico,Ativo
40293000,PCH CAIXÃO JUSANTE,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,ITAÚNA-MG,-20.05610,-44.61060,744.00,40222000,RIO SÃO JOÃO ,Setor Elétrico,Ativo
40295100,CGH CARIOCA MONTANTE 2,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,IGARATINGA-MG,-19.99390,-44.70640,723.00,40222000,RIO SÃO JOÃO ,Setor Elétrico,Ativo
40295500,CGH CARIOCA MONTANTE 1,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,IGARATINGA-MG,-19.88390,-44.77110,697.00,40222000,RIO SÃO JOÃO ,Setor Elétrico,Ativo
40295800,CGH CARIOCA BARRAMENTO,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,PARÁ DE MINAS-MG,-19.80720,-44.78420,687.00,40222000,RIO SÃO JOÃO ,Setor Elétrico,Ativo
40296000,CGH CARIOCA JUSANTE,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,PARÁ DE MINAS-MG,-19.80330,-44.78110,664.65,40222000,RIO SÃO JOÃO ,Setor Elétrico,Ativo
40309000,CGH PITANGUI MONTANTE 2,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,DIVINÓPOLIS-MG,-20.09000,-44.86170,796.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40317000,CGH PITANGUI MONTANTE 1,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,CONCEIÇÃO DO PARÁ-MG,-19.75440,-44.89500,644.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40318000,CGH PITANGUI BARRAMENTO,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,CONCEIÇÃO DO PARÁ-MG,-19.73810,-44.89110,638.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40320000,CGH PITANGUI JUSANTE,4,40,00246 - SANTANENSE - Companhia Tecidos Santanense,00246 - SANTANENSE - Companhia Tecidos Santanense,CONCEIÇÃO DO PARÁ-MG,-19.73440,-44.89190,640.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40330000,VELHO DA TAIPA,4,40,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,CONCEIÇÃO DO PARÁ-MG,-19.69390,-44.93080,575.00,40200000,RIO PARÁ,RHN,Ativo
40410080,CGH JOÃO DE DEUS MONTANTE,4,40,00152 - EMATEX - Ematex Industrial e Comercial Têxtil Ltda.,00152 - EMATEX - Ematex Industrial e Comercial Têxtil Ltda.,BOM DESPACHO-MG,-19.69610,-45.09470,687.00,40240000,RIO LAMBARI ,Setor Elétrico,Ativo
40410100,CGH JOÃO DE DEUS BARRAMENTO,4,40,00152 - EMATEX - Ematex Industrial e Comercial Têxtil Ltda.,00152 - EMATEX - Ematex Industrial e Comercial Têxtil Ltda.,BOM DESPACHO-MG,-19.63920,-45.10890,667.00,40240000,RIO LAMBARI ,Setor Elétrico,Ativo
40410180,CGH JOÃO DE DEUS JUSANTE 1,4,40,00152 - EMATEX - Ematex Industrial e Comercial Têxtil Ltda.,00152 - EMATEX - Ematex Industrial e Comercial Têxtil Ltda.,BOM DESPACHO-MG,-19.63970,-45.11060,650.00,40240000,RIO LAMBARI ,Setor Elétrico,Ativo
40410200,CGH JOÃO DE DEUS JUSANTE 2,4,40,00152 - EMATEX - Ematex Industrial e Comercial Têxtil Ltda.,00152 - EMATEX - Ematex Industrial e Comercial Têxtil Ltda.,BOM DESPACHO-MG,-19.59640,-45.10440,638.00,40240000,RIO LAMBARI ,Setor Elétrico,Ativo
40450001,PCH GAFANHOTO PORTO PARÁ,4,40,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,01071 - CEMIG OESTE - CEMIG Geração Oeste S.A.,POMPÉU-MG,-19.28690,-45.11000,544.00,40200000,RIO PARÁ,Setor Elétrico,Ativo
40579501,CONSELHEIRO LAFAIETE,4,40,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,00001 - ANA - Agência Nacional de Águas ,CONSELHEIRO LAFAIETE-MG,-20.62500,-43.75360,996.00,40310500,RIO MARANHÃO,RHN,Ativo
40680001,ENTRE RIOS DE MINAS,4,40,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,00001 - ANA - Agência Nacional de Águas ,ENTRE RIOS DE MINAS-MG,-20.66030,-44.07190,903.00,40320000,RIO BRUMADO,RHN,Ativo
40686000,PCH SALTO DO PARAOPEBA RIO CAMAPUÃ,4,40,00239 - HORIZONTES - Horizontes Energia S.A.,00239 - HORIZONTES - Horizontes Energia S.A.,JECEABA-MG,-20.55940,-43.99030,841.30,40321000,RIO CAMAPUA,Setor Elétrico,Ativo
40700050,PCH SALTO DO PARAOPEBA MONTANTE,4,40,00239 - HORIZONTES - Horizontes Energia S.A.,00239 - HORIZONTES - Horizontes Energia S.A.,JECEABA-MG,-20.54140,-43.97140,851.07,40300000,RIO PARAOPEBA,Setor Elétrico,Ativo
40700080,PCH SALTO DO PARAOPEBA BARRAMENTO,4,40,00239 - HORIZONTES - Horizontes Energia S.A.,00239 - HORIZONTES - Horizontes Energia S.A.,JECEABA-MG,-20.50750,-43.98640,839.80,40300000,RIO PARAOPEBA,Setor Elétrico,Ativo
40710001,BELO VALE,4,40,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,00001 - ANA - Agência Nacional de Águas ,BELO VALE-MG,-20.40830,-44.02170,787.00,40300000,RIO PARAOPEBA,RHN,Ativo
40711980,CGH CAQUENDE BARRAMENTO,4,40,00748 - MACAÚBAS - Macaúbas Energia Renovável Ltda,00748 - MACAÚBAS - Macaúbas Energia Renovável Ltda,BONFIM-MG,-20.38810,-44.18720,903.00,40321280,RIO MACAÚBAS / RB MACAÚBAS / PEDRA,Setor Elétrico,Ativo
40712000,CGH CAQUENDE JUSANTE,4,40,00748 - MACAÚBAS - Macaúbas Energia Renovável Ltda,00748 - MACAÚBAS - Macaúbas Energia Renovável Ltda,PIEDADE DOS GERAIS-MG,-20.38420,-44.18690,0.00,40321280,RIO MACAÚBAS / RB MACAÚBAS / PEDRA,Setor Elétrico,Ativo
40712500,BONFIM,4,40,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,BONFIM-MG,-20.37440,-44.18580,800.00,40321280,RIO MACAÚBAS / RB MACAÚBAS / PEDRA,RHN,Ativo
40712550,CGH JULIÕES BARRAMENTO,4,40,00749 - MF PROJETOS - MF Projetos em Energia Ltda,00749 - MF PROJETOS - MF Projetos em Energia Ltda,BONFIM-MG,-20.36780,-44.19580,853.00,40321280,RIO MACAÚBAS / RB MACAÚBAS / PEDRA,Setor Elétrico,Ativo
40712600,CGH JULIÕES JUSANTE,4,40,00749 - MF PROJETOS - MF Projetos em Energia Ltda,00749 - MF PROJETOS - MF Projetos em Energia Ltda,BONFIM-MG,-20.36310,-44.19750,806.00,40321280,RIO MACAÚBAS / RB MACAÚBAS / PEDRA,Setor Elétrico,Ativo
