datahora,"-49.50,-26.75","-49.25,-26.75","-49.25,-27.00","-49.50,-27.00"
2023-02-16 02:00:00,0.10108948,1.8758774,1.074791,0.04673004
2023-02-16 03:00:00,0.10728836,2.146244,1.136303,0.0104904175
2023-02-16 04:00:00,0.088214874,2.2392273,1.0318756,0.011444092
2023-02-16 05:00:00,0.14352798,2.272606,0.895977,0.00667572
2023-02-16 06:00:00,0.08678436,1.9803047,0.5521774,0.0023841858
2023-02-16 07:00:00,0.06580353,0.98991394,0.6093979,0.017166138
2023-02-16 08:00:00,0.23937225,0.2861023,0.07915497,0.04386902
2023-02-16 09:00:00,0.2040863,0.19359589,0.05722046,0.0047683716
2023-02-16 10:00:00,0.082969666,0.08773804,0.039100647,0.0009536743
2023-02-16 11:00:00,0.089645386,0.05197525,0.0166893,0.037670135
2023-02-16 12:00:00,0.13446808,0.05531311,0.09679794,0.11873245
2023-02-16 13:00:00,0.15974045,0.05865097,0.08583069,0.16880035
2023-02-16 14:00:00,0.17690659,0.0872612,0.060081482,0.09775162
2023-02-16 15:00:00,0.24795532,0.11968613,0.015735626,0.041007996
2023-02-16 16:00:00,0.1244545,0.086307526,0.029087067,0.041007996
2023-02-16 17:00:00,0.06723404,0.037670135,0.044345856,0.10967255
2023-02-16 18:00:00,0.042915344,0.017642975,0.012397766,0.024795532
2023-02-16 19:00:00,0.08106232,0.07724762,0.13637543,0.059604645
2023-02-16 20:00:00,0.012874603,0.11348724,0.14638901,0.0667572
2023-02-16 21:00:00,0.005722046,0.01335144,0.0009536743,0.0
2023-02-16 22:00:00,0.0047683716,0.015258789,0.002861023,0.0009536743
2023-02-16 23:00:00,0.009536743,0.013828278,0.0019073486,0.0014305115
2023-02-17 00:00:00,0.025749207,0.02193451,0.005722046,0.0104904175
2023-02-17 01:00:00,0.098228455,0.057697296,0.0047683716,0.0047683716
2023-02-17 02:00:00,0.20265579,0.17023087,0.04863739,0.076293945
2023-02-17 03:00:00,0.8177757,0.43535233,0.39196014,0.7209778
2023-02-17 04:00:00,1.8444061,1.5215874,1.1210442,1.5053749
2023-02-17 05:00:00,1.6527176,1.6288757,1.7261505,1.6536713
2023-02-17 06:00:00,0.8163452,0.5464554,0.8430481,1.0757446
2023-02-17 07:00:00,0.06484985,0.042915344,0.19359589,0.41007996
2023-02-17 08:00:00,0.6093979,0.30231476,0.14972687,0.31471252
2023-02-17 09:00:00,1.2712479,1.2407303,0.5836487,1.0080338
2023-02-17 10:00:00,2.5291443,4.5957565,3.6611557,2.2220612
2023-02-17 11:00:00,3.185749,3.941536,3.0612946,2.4871826
2023-02-17 12:00:00,4.626274,4.445553,3.3307076,3.027916
2023-02-17 13:00:00,4.4608116,4.787922,3.3202171,2.6254654
2023-02-17 14:00:00,3.0899048,4.6486855,2.3722649,1.1000633
2023-02-17 15:00:00,1.9688606,3.8661957,1.1200905,0.30899048
2023-02-17 16:00:00,1.1062622,2.898693,0.7200241,0.33426285
2023-02-17 17:00:00,0.6761551,1.1210442,0.91314316,0.8087158
2023-02-17 18:00:00,0.5950928,0.6303787,0.890255,0.685215
2023-02-17 19:00:00,0.06484985,0.02527237,0.005722046,0.029563904
2023-02-17 20:00:00,0.8735657,0.28705597,0.187397,0.6365776
2023-02-17 21:00:00,1.3599396,0.4234314,0.31661987,0.7734299
2023-02-17 22:00:00,0.41532516,0.31661987,0.21648407,0.26655197
2023-02-17 23:00:00,0.015735626,0.034332275,0.09346008,0.04053116
2023-02-18 00:00:00,0.0076293945,0.27418137,0.6585121,0.14781952
2023-02-18 01:00:00,0.36478043,0.5979538,0.8454323,0.56028366
2023-02-18 02:00:00,0.13160706,0.32186508,0.6632805,0.44250488
2023-02-18 03:00:00,0.01859665,0.2799034,0.39720535,0.0705719
2023-02-18 04:00:00,0.027179718,0.4119873,0.3709793,0.05340576
2023-02-18 05:00:00,0.03862381,0.500679,0.46014786,0.38194656
2023-02-18 06:00:00,0.27179718,0.62561035,0.5683899,0.74386597
2023-02-18 07:00:00,0.9698868,0.17738342,0.15878677,0.9536743
2023-02-18 08:00:00,0.5450249,0.05197525,0.11539459,0.67043304
2023-02-18 09:00:00,0.17690659,0.07534027,0.0371933,0.12731552
2023-02-18 10:00:00,0.044345856,0.13971329,0.06389618,0.0038146973
2023-02-18 11:00:00,0.002861023,0.62561035,0.3786087,0.0
2023-02-18 12:00:00,0.032424927,0.6465912,0.43582916,0.002861023
2023-02-18 13:00:00,0.00047683716,0.3361702,0.16498566,0.0
2023-02-18 14:00:00,0.0,0.19550323,0.11396408,0.0
2023-02-18 15:00:00,0.0,0.12636185,0.11444092,0.0
2023-02-18 16:00:00,0.0,0.17213821,0.18882751,0.0
2023-02-18 17:00:00,0.0104904175,0.45013428,0.48685074,0.0
2023-02-18 18:00:00,0.15926361,0.54454803,0.5187988,0.0019073486
2023-02-18 19:00:00,0.1745224,0.40721893,0.45871735,0.061035156
2023-02-18 20:00:00,0.061035156,0.0333786,0.071525574,0.00667572
2023-02-18 21:00:00,0.005722046,0.009536743,0.002861023,0.0019073486
2023-02-18 22:00:00,0.00333786,0.06532669,0.03862381,0.0023841858
2023-02-18 23:00:00,0.0014305115,0.02336502,0.0104904175,0.0009536743
2023-02-19 00:00:00,0.00333786,0.022411346,0.0071525574,0.0014305115
2023-02-19 01:00:00,0.00667572,0.027656555,0.012397766,0.00333786
2023-02-19 02:00:00,0.0019073486,0.0076293945,0.0,0.00047683716
2023-02-19 03:00:00,0.002861023,0.008583069,0.0,0.0009536743
2023-02-19 04:00:00,0.0038146973,0.0042915344,0.0,0.0014305115
2023-02-19 05:00:00,0.0,0.0,0.0,0.0
2023-02-19 06:00:00,0.0019073486,0.00047683716,0.0,0.00047683716
2023-02-19 07:00:00,0.0,0.0,0.0,0.0
2023-02-19 08:00:00,0.0,0.0,0.0,0.0
2023-02-19 09:00:00,0.0,0.0,0.0,0.0
2023-02-19 10:00:00,0.0,0.0,0.0,0.0
2023-02-19 11:00:00,0.0,0.0,0.0,0.0
2023-02-19 12:00:00,0.0,0.0,0.0,0.0
2023-02-19 13:00:00,0.0,0.0,0.0,0.0
2023-02-19 14:00:00,0.0,0.00047683716,0.0,0.0
2023-02-19 15:00:00,0.0,0.00047683716,0.0,0.0
2023-02-19 16:00:00,0.0,0.0,0.0,0.0
2023-02-19 17:00:00,0.0,0.00333786,0.0014305115,0.0
2023-02-19 18:00:00,0.002861023,0.0052452087,0.0023841858,0.0
2023-02-19 19:00:00,0.111579895,0.059127808,0.0076293945,0.025749207
2023-02-19 20:00:00,0.19741058,0.11348724,0.0009536743,0.014305115
2023-02-19 21:00:00,0.04386902,0.022888184,0.0,0.0019073486
2023-02-19 22:00:00,0.0019073486,0.0009536743,0.0,0.0
2023-02-19 23:00:00,0.0019073486,0.0019073486,0.0,0.0009536743
2023-02-20 00:00:00,0.0014305115,0.002861023,0.0,0.00047683716
2023-02-20 01:00:00,0.0014305115,0.0019073486,0.0,0.0
2023-02-20 02:00:00,0.0052452087,0.0009536743,0.0,0.002861023
2023-02-20 03:00:00,0.0038146973,0.0009536743,0.0,0.0019073486
2023-02-20 04:00:00,0.00047683716,0.0023841858,0.0,0.0
2023-02-20 05:00:00,0.0,0.0014305115,0.0,0.0
2023-02-20 06:00:00,0.00047683716,0.00047683716,0.0,0.0
2023-02-20 07:00:00,0.0047683716,0.22506714,0.30612946,0.002861023
2023-02-20 08:00:00,0.002861023,0.0047683716,0.0019073486,0.0019073486
2023-02-20 09:00:00,0.076293945,0.041484833,0.0014305115,0.002861023
2023-02-20 10:00:00,0.02002716,0.0104904175,0.00333786,0.012874603
2023-02-20 11:00:00,0.049591064,0.023841858,0.10108948,0.04005432
2023-02-20 12:00:00,0.051498413,0.17166138,0.12302399,0.04863739
2023-02-20 13:00:00,0.5354881,0.9813309,0.6747246,0.08201599
2023-02-20 14:00:00,0.2746582,1.1320114,1.1796951,0.42819977
2023-02-20 15:00:00,0.7238388,1.0023117,1.4667511,1.083374
2023-02-20 16:00:00,1.9025803,1.3561249,1.6050339,2.1390915
2023-02-20 17:00:00,1.0023117,0.74625015,1.0151863,1.3256073
2023-02-20 18:00:00,0.9126663,0.7095337,0.9560585,1.3766289
2023-02-20 19:00:00,0.9326935,0.7457733,0.70667267,0.8583069
2023-02-20 20:00:00,1.16539,0.74768066,0.82302094,1.1930466
2023-02-20 21:00:00,1.2922287,0.9455681,0.9293556,1.2540817
2023-02-20 22:00:00,1.4162064,1.0814667,1.1825562,1.4533997
2023-02-20 23:00:00,1.2717247,1.1777878,1.1606216,1.3437271
2023-02-21 00:00:00,0.96178055,1.1897087,1.1353493,1.0147095
2023-02-21 01:00:00,0.73337555,0.84638596,0.91457367,0.767231
2023-02-21 02:00:00,0.538826,0.4825592,0.56934357,0.56648254
2023-02-21 03:00:00,0.4849434,0.4477501,0.44631958,0.46348572
2023-02-21 04:00:00,0.500679,0.36001205,0.46253204,0.5440712
2023-02-21 05:00:00,0.21123886,0.16880035,0.32949448,0.38576126
2023-02-21 06:00:00,0.0538826,0.029563904,0.09346008,0.1411438
2023-02-21 07:00:00,0.2937317,0.12636185,0.21076202,0.38433075
2023-02-21 08:00:00,0.6160736,0.30183792,0.47826767,0.75006485
2023-02-21 09:00:00,0.5478859,0.33712387,0.5636215,0.688076
2023-02-21 10:00:00,0.39958954,0.27370453,0.33712387,0.35858154
2023-02-21 11:00:00,0.29468536,0.1707077,0.24938583,0.25987625
2023-02-21 12:00:00,0.14400482,0.08869171,0.123500824,0.15544891
2023-02-21 13:00:00,0.12397766,0.04386902,0.13542175,0.4014969
2023-02-21 14:00:00,0.07534027,0.06866455,0.20074844,0.2193451
2023-02-21 15:00:00,0.2002716,0.19216537,0.118255615,0.10251999
2023-02-21 16:00:00,0.5674362,0.53691864,0.24318695,0.23269653
2023-02-21 17:00:00,3.3307076,4.224777,1.4266968,1.0809898
2023-02-21 18:00:00,1.5363693,1.66893,0.22554398,0.9255409
2023-02-21 19:00:00,2.828598,3.9691925,3.0288696,0.6942749
2023-02-21 20:00:00,1.3232231,2.002716,2.6445389,0.23317337
2023-02-21 21:00:00,3.6435127,1.332283,3.1676292,4.553795
2023-02-21 22:00:00,1.3070107,2.734661,2.170086,1.7375946
2023-02-21 23:00:00,1.4772415,2.1247864,1.4615059,1.7161369
2023-02-22 00:00:00,1.6741753,1.6288757,1.2931824,1.5387535
2023-02-22 01:00:00,1.3437271,0.8029938,0.56028366,1.0356903
2023-02-22 02:00:00,0.3976822,0.42009354,0.24604797,0.23365021
2023-02-22 03:00:00,0.04196167,0.18787384,0.14781952,0.0009536743
2023-02-22 04:00:00,0.0009536743,0.0009536743,0.012874603,0.00047683716
2023-02-22 05:00:00,0.0,0.0014305115,0.00047683716,0.0
2023-02-22 06:00:00,0.0009536743,0.0019073486,0.00047683716,0.0
2023-02-22 07:00:00,0.0009536743,0.0019073486,0.0019073486,0.0
2023-02-22 08:00:00,0.0,0.0019073486,0.0,0.0
2023-02-22 09:00:00,0.0,0.0019073486,0.0,0.0
2023-02-22 10:00:00,0.0,0.0009536743,0.0,0.0
2023-02-22 11:00:00,0.002861023,0.0009536743,0.0,0.0
2023-02-22 12:00:00,0.005722046,0.0,0.0009536743,0.0038146973
2023-02-22 13:00:00,0.0038146973,0.0042915344,0.0019073486,0.002861023
2023-02-22 14:00:00,0.09441376,0.041007996,0.0019073486,0.017166138
2023-02-22 15:00:00,0.19645691,0.06389618,0.054359436,0.22220612
2023-02-22 16:00:00,0.15068054,0.034332275,0.10871887,0.27370453
2023-02-22 17:00:00,0.16832352,0.09679794,0.11062622,0.049114227
2023-02-22 18:00:00,0.11253357,0.056266785,0.04005432,0.03194809
2023-02-22 19:00:00,0.71668625,0.18453598,0.29087067,0.6737709
2023-02-22 20:00:00,0.30136108,0.15354156,0.15449524,0.19979477
2023-02-22 21:00:00,0.06341934,0.04863739,0.042438507,0.042438507
2023-02-22 22:00:00,0.042438507,0.044345856,0.027656555,0.017642975
2023-02-22 23:00:00,0.074863434,0.071525574,0.0333786,0.022888184
2023-02-23 00:00:00,0.06914139,0.10919571,0.02336502,0.03194809
2023-02-23 01:00:00,0.092983246,0.26607513,0.11920929,0.03862381
2023-02-23 02:00:00,0.09346008,0.12922287,0.07390976,0.03862381
2023-02-23 03:00:00,0.10585785,0.059127808,0.005722046,0.032901764
2023-02-23 04:00:00,0.02527237,0.016212463,0.0038146973,0.011444092
2023-02-23 05:00:00,0.03862381,0.02861023,0.002861023,0.0014305115
2023-02-23 06:00:00,0.0042915344,0.038146973,0.019073486,0.00047683716
2023-02-23 07:00:00,0.17642975,0.054359436,0.06484985,0.30326843
2023-02-23 08:00:00,0.15449524,0.04863739,0.0104904175,0.08678436
2023-02-23 09:00:00,0.111579895,0.054836273,0.019550323,0.04863739
2023-02-23 10:00:00,0.07724762,0.102996826,0.05865097,0.045776367
2023-02-23 11:00:00,0.1502037,0.1912117,0.11062622,0.08392334
2023-02-23 12:00:00,0.17118454,0.19645691,0.1296997,0.11777878
2023-02-23 13:00:00,0.38862228,0.28944016,0.18882751,0.25367737
2023-02-23 14:00:00,0.48160553,1.2345314,0.96178055,0.47445297
2023-02-23 15:00:00,2.3088455,0.7958412,0.71287155,1.4996529
2023-02-23 16:00:00,4.0154457,1.291275,2.4094582,3.4894943
2023-02-23 17:00:00,4.7945976,1.8210411,2.0256042,3.4031868
2023-02-23 18:00:00,3.7846565,1.9721985,1.3480186,1.045227
2023-02-23 19:00:00,0.14591217,0.2784729,0.68950653,0.1502037
2023-02-23 20:00:00,0.08106232,0.1039505,0.64229965,0.029563904
2023-02-23 21:00:00,0.5722046,0.24795532,0.2040863,0.20122528
2023-02-23 22:00:00,0.37193298,0.23365021,0.1783371,0.15258789
2023-02-23 23:00:00,0.042915344,0.08249283,0.08678436,0.055789948
2023-02-24 00:00:00,0.0023841858,0.009536743,0.021457672,0.008583069
2023-02-24 01:00:00,0.00047683716,0.026226044,0.012874603,0.00667572
2023-02-24 02:00:00,0.04053116,0.059127808,0.019550323,0.024318695
2023-02-24 03:00:00,0.017166138,0.015258789,0.034332275,0.009536743
2023-02-24 04:00:00,0.0009536743,0.0014305115,0.009536743,0.0019073486
2023-02-24 05:00:00,0.0,0.0019073486,0.0042915344,0.00047683716
2023-02-24 06:00:00,0.008583069,0.03528595,0.02002716,0.01001358
2023-02-24 07:00:00,0.0023841858,0.0009536743,0.015735626,0.0014305115
2023-02-24 08:00:00,0.0076293945,0.002861023,0.0009536743,0.00333786
2023-02-24 09:00:00,0.03862381,0.038146973,0.02193451,0.030040741
2023-02-24 10:00:00,0.051021576,0.030517578,0.014781952,0.032901764
2023-02-24 11:00:00,0.04386902,0.016212463,0.011444092,0.039100647
2023-02-24 12:00:00,0.08201599,0.049591064,0.059127808,0.09059906
2023-02-24 13:00:00,0.099658966,0.07343292,0.10442734,0.12636185
2023-02-24 14:00:00,0.12397766,0.07867813,0.09346008,0.12302399
2023-02-24 15:00:00,0.2746582,0.620842,0.10251999,0.22411346
2023-02-24 16:00:00,4.5404434,1.7786026,0.1411438,2.8505325
2023-02-24 17:00:00,4.7369003,1.1672974,0.34427643,2.5291443
2023-02-24 18:00:00,6.307602,2.1247864,0.95176697,2.7914047
2023-02-24 19:00:00,0.9279251,0.68473816,0.62561035,0.6303787
2023-02-24 20:00:00,0.21409988,0.15163422,0.35953522,0.030994415
2023-02-24 21:00:00,0.07009506,0.056266785,0.32424927,0.9217262
2023-02-24 22:00:00,1.347065,0.9508133,0.47159195,0.8664131
2023-02-24 23:00:00,0.51641464,0.8749962,0.6175041,0.38194656
2023-02-25 00:00:00,0.32138824,1.0375977,0.76150894,0.19979477
2023-02-25 01:00:00,0.10204315,0.26369095,0.26655197,0.06484985
2023-02-25 02:00:00,0.0014305115,0.1296997,0.0076293945,0.0014305115
2023-02-25 03:00:00,0.0,0.0,0.0,0.0
2023-02-25 04:00:00,0.0,0.0,0.0,0.0
2023-02-25 05:00:00,0.0,0.0,0.0,0.0
2023-02-25 06:00:00,0.0,0.0,0.0,0.0
2023-02-25 07:00:00,0.0,0.00047683716,0.011920929,0.0
2023-02-25 08:00:00,0.0,0.00047683716,0.0,0.0
2023-02-25 09:00:00,0.0,0.0,0.0,0.00047683716
2023-02-25 10:00:00,0.0,0.0,0.0,0.00047683716
2023-02-25 11:00:00,0.0,0.0,0.00047683716,0.0009536743
2023-02-25 12:00:00,0.00047683716,0.0,0.00047683716,0.0014305115
2023-02-25 13:00:00,0.006198883,0.00047683716,0.0019073486,0.006198883
2023-02-25 14:00:00,0.047683716,0.0014305115,0.006198883,0.04339218
2023-02-25 15:00:00,0.015258789,0.006198883,0.0042915344,0.013828278
2023-02-25 16:00:00,0.0014305115,0.00047683716,0.0,0.00047683716
2023-02-25 17:00:00,0.027656555,0.0,0.0,0.017166138
2023-02-25 18:00:00,0.009059906,0.0038146973,0.0,0.0014305115
2023-02-25 19:00:00,0.0014305115,0.0,0.0,0.0009536743
2023-02-25 20:00:00,0.023841858,0.012397766,0.0,0.0
2023-02-25 21:00:00,0.0009536743,0.0,0.0,0.0
2023-02-25 22:00:00,0.0,0.0,0.0,0.0
2023-02-25 23:00:00,0.0,0.0,0.0,0.0
2023-02-26 00:00:00,0.0,0.0,0.0,0.0
2023-02-26 01:00:00,0.0,0.0,0.0,0.0
2023-02-26 02:00:00,0.0,0.0,0.0,0.0
2023-02-26 03:00:00,0.0,0.0,0.0,0.0
2023-02-26 04:00:00,0.0,0.0,0.0,0.0
2023-02-26 05:00:00,0.0,0.0,0.0,0.0
2023-02-26 06:00:00,0.0,0.0,0.0,0.0
2023-02-26 07:00:00,0.0,0.0,0.0,0.0
2023-02-26 08:00:00,0.0,0.0,0.0,0.0
2023-02-26 09:00:00,0.0,0.0,0.0,0.0
2023-02-26 10:00:00,0.0,0.0,0.0,0.0
2023-02-26 11:00:00,0.0,0.0,0.0,0.0
2023-02-26 12:00:00,0.0,0.0,0.0,0.0
2023-02-26 13:00:00,0.0,0.0,0.0,0.0
2023-02-26 14:00:00,0.02193451,0.024795532,0.0009536743,0.011444092
2023-02-26 15:00:00,0.0076293945,0.0038146973,0.0019073486,0.005722046
2023-02-26 16:00:00,0.00667572,0.016212463,0.0076293945,0.0009536743
2023-02-26 17:00:00,0.017166138,0.017166138,0.011444092,0.012397766
2023-02-26 18:00:00,1.1348724,0.6790161,0.12254715,0.7419586
2023-02-26 19:00:00,5.587578,6.160736,5.709648,3.5762787
2023-02-26 20:00:00,5.701065,10.304451,9.764671,6.542206
2023-02-26 21:00:00,1.4371872,9.1228485,9.039879,2.8486252
2023-02-26 22:00:00,0.22220612,6.796837,6.1330795,1.5544891
2023-02-26 23:00:00,0.02002716,3.7908554,2.6187897,0.7390976
2023-02-27 00:00:00,0.2117157,1.9493103,0.8716583,0.4491806
2023-02-27 01:00:00,0.07534027,0.66661835,0.23937225,0.1707077
2023-02-27 02:00:00,0.04196167,0.06389618,0.042915344,0.0743866
2023-02-27 03:00:00,0.0371933,0.011444092,0.038146973,0.07343292
2023-02-27 04:00:00,0.04196167,0.0038146973,0.0,0.02193451
2023-02-27 05:00:00,0.012874603,0.0,0.0,0.0076293945
2023-02-27 06:00:00,0.0014305115,0.0,0.0,0.0009536743
2023-02-27 07:00:00,0.0,0.0,0.0,0.0
2023-02-27 08:00:00,0.0009536743,0.0,0.0,0.0
2023-02-27 09:00:00,0.0,0.0,0.0,0.0
2023-02-27 10:00:00,0.0009536743,0.0,0.0,0.0
2023-02-27 11:00:00,0.0,0.0,0.0,0.0
2023-02-27 12:00:00,0.00047683716,0.0009536743,0.00047683716,0.00047683716
2023-02-27 13:00:00,0.02002716,0.0104904175,0.0,0.0
2023-02-27 14:00:00,0.017642975,0.009059906,0.00047683716,0.0023841858
2023-02-27 15:00:00,0.055789948,0.029087067,0.0,0.0014305115
2023-02-27 16:00:00,0.096321106,0.05054474,0.0,0.0009536743
2023-02-27 17:00:00,0.14305115,0.08678436,0.0,0.0
2023-02-27 18:00:00,0.09870529,0.05674362,0.0,0.0
2023-02-27 19:00:00,0.118255615,0.06198883,0.009536743,0.030517578
2023-02-27 20:00:00,0.082969666,0.036239624,0.0009536743,0.01335144
2023-02-27 21:00:00,0.022888184,0.012397766,0.0,0.002861023
2023-02-27 22:00:00,0.0047683716,0.005722046,0.0,0.0
2023-02-27 23:00:00,0.0009536743,0.0,0.0,0.0
2023-02-28 00:00:00,0.0,0.0,0.0,0.0
2023-02-28 01:00:00,0.0009536743,0.0,0.0,0.0
2023-02-28 02:00:00,0.005722046,0.0104904175,0.0,0.0
2023-02-28 03:00:00,0.011444092,0.01335144,0.0,0.0
2023-02-28 04:00:00,0.0104904175,0.018119812,0.002861023,0.0
2023-02-28 05:00:00,0.002861023,0.009059906,0.0009536743,0.0
2023-02-28 06:00:00,0.0023841858,0.0047683716,0.0009536743,0.00047683716
2023-02-28 07:00:00,0.0,0.0,0.0,0.0
2023-02-28 08:00:00,0.0,0.0,0.0,0.0
2023-02-28 09:00:00,0.0,0.0,0.0,0.0
2023-02-28 10:00:00,0.00047683716,0.00047683716,0.0,0.0
2023-02-28 11:00:00,0.049591064,0.02670288,0.0,0.0
2023-02-28 12:00:00,0.086307526,0.01859665,0.0,0.031471252
2023-02-28 13:00:00,0.11730194,0.06866455,0.0,0.071525574
2023-02-28 14:00:00,0.0104904175,0.0047683716,0.0,0.0009536743
2023-02-28 15:00:00,0.705719,0.38719177,0.0,0.0009536743
2023-02-28 16:00:00,0.07915497,0.21362305,0.005722046,0.002861023
2023-02-28 17:00:00,0.07343292,0.07724762,0.0,0.0009536743
2023-02-28 18:00:00,0.11730194,0.098228455,0.0,0.0047683716
2023-02-28 19:00:00,1.3785362,0.42533875,0.029087067,0.42819977
2023-02-28 20:00:00,0.048160553,0.019073486,0.0076293945,0.011920929
2023-02-28 21:00:00,0.0,0.0009536743,0.0019073486,0.0
2023-02-28 22:00:00,0.0009536743,0.00667572,0.002861023,0.0
2023-02-28 23:00:00,0.0019073486,0.015258789,0.009536743,0.0
2023-03-01 00:00:00,0.0047683716,0.030517578,0.018119812,0.0009536743
2023-03-01 01:00:00,0.00667572,0.014781952,0.01001358,0.0014305115
2023-03-01 02:00:00,0.011444092,0.015735626,0.014305115,0.0038146973
2023-03-01 03:00:00,0.014305115,0.009536743,0.009059906,0.0042915344
2023-03-01 04:00:00,0.0104904175,0.00333786,0.0023841858,0.0052452087
2023-03-01 05:00:00,0.017642975,0.00667572,0.0023841858,0.0076293945
2023-03-01 06:00:00,0.016212463,0.0014305115,0.0,0.008106232
2023-03-01 07:00:00,0.0009536743,0.0019073486,0.0014305115,0.00047683716
2023-03-01 08:00:00,0.0,0.0,0.0009536743,0.0019073486
2023-03-01 09:00:00,0.0,0.0,0.0019073486,0.0019073486
2023-03-01 10:00:00,0.008583069,0.00047683716,0.0014305115,0.006198883
2023-03-01 11:00:00,0.024318695,0.013828278,0.009536743,0.014781952
2023-03-01 12:00:00,0.062465668,0.04005432,0.02527237,0.044345856
2023-03-01 13:00:00,0.1487732,0.09679794,0.059604645,0.10108948
2023-03-01 14:00:00,0.17499924,0.09536743,0.042915344,0.10919571
2023-03-01 15:00:00,1.1696815,0.23031235,0.26750565,0.8072853
2023-03-01 16:00:00,0.5493164,0.187397,0.22602081,0.38194656
2023-03-01 17:00:00,3.9482117,0.31757355,0.06771088,2.3579597
2023-03-01 18:00:00,5.858898,1.6379356,0.8277893,2.2621155
2023-03-01 19:00:00,2.439499,0.02670288,0.4348755,2.8944016
2023-03-01 20:00:00,0.84257126,0.2975464,0.03671646,0.18835068
2023-03-01 21:00:00,0.006198883,0.017642975,0.022888184,0.0
2023-03-01 22:00:00,0.0,0.0,0.00047683716,0.00047683716
2023-03-01 23:00:00,0.0014305115,0.002861023,0.0023841858,0.0009536743
2023-03-02 00:00:00,0.0023841858,0.0047683716,0.0023841858,0.0009536743
2023-03-02 01:00:00,0.0,0.0019073486,0.0014305115,0.0
2023-03-02 02:00:00,0.00047683716,0.046253204,0.02861023,0.0
2023-03-02 03:00:00,0.00047683716,0.002861023,0.0019073486,0.0
2023-03-02 04:00:00,0.00047683716,0.0500679,0.029087067,0.0
2023-03-02 05:00:00,0.0023841858,0.0166893,0.0038146973,0.0
2023-03-02 06:00:00,0.00047683716,0.006198883,0.002861023,0.00047683716
2023-03-02 07:00:00,0.0019073486,0.0014305115,0.002861023,0.0019073486
2023-03-02 08:00:00,0.0009536743,0.0,0.00047683716,0.0014305115
2023-03-02 09:00:00,0.0014305115,0.0,0.00047683716,0.0023841858
2023-03-02 10:00:00,0.0019073486,0.0,0.00047683716,0.002861023
2023-03-02 11:00:00,0.0014305115,0.0,0.0014305115,0.005722046
2023-03-02 12:00:00,0.0009536743,0.0,0.0009536743,0.0042915344
2023-03-02 13:00:00,0.0,0.0,0.0009536743,0.0038146973
2023-03-02 14:00:00,0.0019073486,0.0104904175,0.0019073486,0.0047683716
2023-03-02 15:00:00,0.015258789,0.0019073486,0.0009536743,0.009536743
2023-03-02 16:00:00,0.019550323,0.014781952,0.0023841858,0.0014305115
2023-03-02 17:00:00,0.0834465,0.4863739,0.0,0.0038146973
2023-03-02 18:00:00,1.2273788,1.4529228,0.17118454,0.0076293945
2023-03-02 19:00:00,1.7375946,0.8788109,0.20980835,0.62799454
2023-03-02 20:00:00,0.41866302,0.051498413,0.0009536743,0.20122528
2023-03-02 21:00:00,0.2193451,0.082969666,0.0,0.04196167
2023-03-02 22:00:00,0.1039505,0.036239624,0.0047683716,0.04673004
2023-03-02 23:00:00,0.034332275,0.018119812,0.045776367,0.14686584
2023-03-03 00:00:00,0.2708435,0.01335144,0.25367737,1.0147095
2023-03-03 01:00:00,0.31137466,0.027656555,0.03194809,0.22602081
2023-03-03 02:00:00,0.039100647,0.02193451,0.016212463,0.030994415
2023-03-03 03:00:00,0.0019073486,0.0019073486,0.0052452087,0.0014305115
2023-03-03 04:00:00,0.0014305115,0.00047683716,0.0071525574,0.0009536743
2023-03-03 05:00:00,0.00047683716,0.00047683716,0.0071525574,0.00047683716
2023-03-03 06:00:00,0.00047683716,0.0014305115,0.005722046,0.0009536743
2023-03-03 07:00:00,0.0019073486,0.0071525574,0.02527237,0.03194809
2023-03-03 08:00:00,0.0,0.005722046,0.034809113,0.032424927
2023-03-03 09:00:00,0.0834465,0.04529953,0.031471252,0.0166893
2023-03-03 10:00:00,0.4067421,0.0047683716,0.01335144,0.2541542
2023-03-03 11:00:00,0.0019073486,0.00047683716,0.0038146973,0.005722046
2023-03-03 12:00:00,0.0014305115,0.024318695,0.015735626,0.002861023
2023-03-03 13:00:00,0.08106232,0.049114227,0.06055832,0.088214874
2023-03-03 14:00:00,0.2374649,0.13160706,0.12207031,0.20217896
2023-03-03 15:00:00,0.92697144,0.42533875,0.20980835,0.64086914
2023-03-03 16:00:00,9.261131,0.66947937,0.24223328,5.4121017
2023-03-03 17:00:00,7.833004,2.4299622,2.4194717,3.4775734
2023-03-03 18:00:00,1.3256073,0.7009506,1.5029907,3.2863617
2023-03-03 19:00:00,1.2712479,1.2741089,0.53310394,0.09441376
2023-03-03 20:00:00,2.8123856,0.49686432,0.2784729,1.791954
2023-03-03 21:00:00,3.1957626,1.1100769,1.5335083,2.9859543
2023-03-03 22:00:00,5.924225,3.4942627,2.8095245,3.7240982
2023-03-03 23:00:00,3.3817291,1.8596649,1.6584396,2.2621155
2023-03-04 00:00:00,0.497818,0.5168915,0.5722046,0.48542023
2023-03-04 01:00:00,2.3293495,1.0547638,0.9818077,1.835823
2023-03-04 02:00:00,3.5743713,0.9264946,0.92601776,3.4508705
2023-03-04 03:00:00,2.3417473,0.6918907,1.5068054,2.5196075
2023-03-04 04:00:00,0.8678436,0.6146431,0.910759,1.791954
